customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C8418,0,1,2023-05-22T14:16:04.598Z,0,0,1,0,0,0,0.05273972602739729
C8419,1,0,2023-05-22T14:16:04.599Z,0,0,1,0,0,0,0.736986301369863
C8420,1,1,2023-05-22T14:16:04.601Z,0,0,0,0,0,1,0.12328767123287676
C8421,0,1,2023-05-22T14:16:04.602Z,0,0,1,0,0,0,0.2226027397260273
C8422,0,0,2023-05-22T14:16:04.603Z,1,0,0,0,0,0,0.17191780821917813
C8423,0,0,2023-05-22T14:16:04.605Z,0,0,0,0,1,0,0.4417808219178083
C8424,1,0,2023-05-22T14:16:04.607Z,0,0,0,0,0,1,0.2678082191780822
C8425,1,1,2023-05-22T14:16:04.608Z,1,0,0,0,0,0,0.47739726027397267
C8426,1,0,2023-05-22T14:16:04.609Z,0,0,1,0,0,0,0.4965753424657535
C8427,0,0,2023-05-22T14:16:04.611Z,0,0,1,0,0,0,0.3924657534246576
C8428,1,0,2023-05-22T14:16:04.612Z,1,0,0,0,0,0,0.006849315068493178
C8429,0,0,2023-05-22T14:16:04.615Z,0,1,0,0,0,0,0.07534246575342463
C8430,1,1,2023-05-22T14:16:04.617Z,0,0,0,0,0,1,0.37876712328767126
C8431,1,1,2023-05-22T14:16:04.618Z,0,1,0,0,0,0,0.9815068493150685
C8432,0,0,2023-05-22T14:16:04.621Z,1,0,0,0,0,0,0.21301369863013697
C8433,0,1,2023-05-22T14:16:04.626Z,0,0,0,0,0,1,0.39931506849315057
C8434,1,1,2023-05-22T14:16:04.629Z,0,0,1,0,0,0,0.3143835616438355
C8435,0,0,2023-05-22T14:16:04.630Z,0,0,0,0,0,1,0.8486301369863014
C8436,1,1,2023-05-22T14:16:04.632Z,1,0,0,0,0,0,0.6082191780821917
C8437,1,1,2023-05-22T14:16:04.633Z,0,0,0,0,1,0,0.8657534246575342
C8438,0,1,2023-05-22T14:16:04.635Z,0,0,1,0,0,0,0.9924657534246575
C8439,1,0,2023-05-22T14:16:04.637Z,0,0,0,0,0,1,0.4034246575342466
C8440,0,0,2023-05-22T14:16:04.639Z,0,0,0,0,0,1,0.5780821917808219
C8441,0,0,2023-05-22T14:16:04.641Z,0,0,0,0,1,0,0.16301369863013693
C8442,0,1,2023-05-22T14:16:04.643Z,0,0,0,0,0,1,0.9315068493150684
C8443,0,0,2023-05-22T14:16:04.645Z,0,0,0,0,0,1,0.46575342465753433
C8444,1,0,2023-05-22T14:16:04.647Z,0,0,0,0,0,1,0.8027397260273972
C8445,1,1,2023-05-22T14:16:04.648Z,0,0,1,0,0,0,0.452054794520548
C8446,0,0,2023-05-22T14:16:04.650Z,0,0,0,1,0,0,0.6184931506849316
C8447,0,1,2023-05-22T14:16:04.653Z,0,1,0,0,0,0,0.34383561643835625
C8448,1,0,2023-05-22T14:16:04.654Z,0,0,0,0,0,1,0.489041095890411
C8449,1,0,2023-05-22T14:16:04.657Z,0,0,0,0,0,1,0.7561643835616438
C8450,0,0,2023-05-22T14:16:04.658Z,0,0,0,1,0,0,0.3719178082191781
C8451,1,1,2023-05-22T14:16:04.660Z,1,0,0,0,0,0,0.3671232876712329
C8452,1,0,2023-05-22T14:16:04.661Z,0,0,0,0,0,1,0.07260273972602738
C8453,0,1,2023-05-22T14:16:04.663Z,0,0,1,0,0,0,0.6246575342465754
C8454,1,0,2023-05-22T14:16:04.664Z,0,0,0,1,0,0,0.7595890410958903
C8455,0,1,2023-05-22T14:16:04.666Z,0,1,0,0,0,0,0.021232876712328763
C8456,1,1,2023-05-22T14:16:04.669Z,0,1,0,0,0,0,0.7315068493150685
C8457,0,1,2023-05-22T14:16:04.671Z,0,0,1,0,0,0,0.9746575342465753
C8458,1,1,2023-05-22T14:16:04.672Z,0,1,0,0,0,0,0.5191780821917809
C8459,1,0,2023-05-22T14:16:04.674Z,0,1,0,0,0,0,0.5698630136986302
C8460,0,1,2023-05-22T14:16:04.676Z,0,1,0,0,0,0,0.5335616438356163
C8461,1,1,2023-05-22T14:16:04.677Z,1,0,0,0,0,0,0.04041095890410962
C8462,1,0,2023-05-22T14:16:04.679Z,0,0,0,0,1,0,0.49178082191780814
C8463,0,1,2023-05-22T14:16:04.682Z,0,0,0,0,1,0,0.7568493150684932
C8464,0,1,2023-05-22T14:16:04.683Z,0,0,1,0,0,0,0.34246575342465757
C8465,1,0,2023-05-22T14:16:04.686Z,1,0,0,0,0,0,0.46438356164383565
C8466,0,0,2023-05-22T14:16:04.688Z,0,0,0,1,0,0,0.6150684931506849
C8467,0,0,2023-05-22T14:16:04.690Z,0,0,0,0,0,1,0.6945205479452055
C8468,0,0,2023-05-22T14:16:04.691Z,0,0,0,1,0,0,0.7671232876712328
C8469,1,0,2023-05-22T14:16:04.693Z,0,0,0,0,1,0,0.40821917808219177
C8470,1,0,2023-05-22T14:16:04.694Z,0,0,0,0,0,1,0.18013698630136976
C8471,0,0,2023-05-22T14:16:04.696Z,0,0,0,1,0,0,0.9075342465753424
C8472,1,1,2023-05-22T14:16:04.697Z,0,1,0,0,0,0,0.678082191780822
C8473,1,0,2023-05-22T14:16:04.699Z,0,0,0,0,0,1,0.2301369863013698
C8474,0,1,2023-05-22T14:16:04.701Z,0,0,0,0,1,0,0.08561643835616439
C8475,0,1,2023-05-22T14:16:04.702Z,0,0,0,0,0,1,0.75
C8476,1,0,2023-05-22T14:16:04.704Z,0,0,0,0,0,1,0.47739726027397267
C8477,1,0,2023-05-22T14:16:04.706Z,0,1,0,0,0,0,0.6301369863013699
C8478,0,1,2023-05-22T14:16:04.708Z,0,0,0,0,1,0,0.048630136986301364
C8479,0,1,2023-05-22T14:16:04.710Z,0,0,0,0,0,1,0.582876712328767
C8480,0,1,2023-05-22T14:16:04.712Z,0,1,0,0,0,0,0.20273972602739732
C8481,0,0,2023-05-22T14:16:04.714Z,1,0,0,0,0,0,0.5732876712328767
C8482,0,0,2023-05-22T14:16:04.722Z,0,0,0,0,0,1,0.6260273972602739
C8483,1,0,2023-05-22T14:16:04.723Z,1,0,0,0,0,0,0.1150684931506849
C8484,0,1,2023-05-22T14:16:04.726Z,0,0,0,0,0,1,0.48972602739726034
C8485,0,1,2023-05-22T14:16:04.728Z,0,0,0,0,0,1,0.6835616438356165
C8486,0,0,2023-05-22T14:16:04.730Z,0,0,0,1,0,0,0.21849315068493147
C8487,1,0,2023-05-22T14:16:04.731Z,0,0,0,0,0,1,0.4821917808219178
C8488,0,0,2023-05-22T14:16:04.733Z,0,0,0,0,1,0,0.1952054794520548
C8489,0,1,2023-05-22T14:16:04.734Z,0,0,0,0,1,0,0.12328767123287676
C8490,1,1,2023-05-22T14:16:04.736Z,1,0,0,0,0,0,0.5123287671232877
C8491,1,1,2023-05-22T14:16:04.738Z,0,0,1,0,0,0,0.5780821917808219
C8492,1,1,2023-05-22T14:16:04.739Z,0,0,1,0,0,0,0.9623287671232876
C8493,0,1,2023-05-22T14:16:04.740Z,0,0,0,0,0,1,0.7897260273972602
C8494,1,0,2023-05-22T14:16:04.742Z,1,0,0,0,0,0,0.05890410958904113
C8495,0,0,2023-05-22T14:16:04.743Z,0,1,0,0,0,0,0.08698630136986296
C8496,1,0,2023-05-22T14:16:04.747Z,0,0,0,1,0,0,0.20684931506849313
C8497,0,0,2023-05-22T14:16:04.749Z,0,0,1,0,0,0,0.44452054794520546
C8498,1,0,2023-05-22T14:16:04.751Z,1,0,0,0,0,0,0.9753424657534246
C8499,1,0,2023-05-22T14:16:04.752Z,1,0,0,0,0,0,0.6869863013698629
C8500,1,0,2023-05-22T14:16:04.754Z,0,0,0,1,0,0,0.8184931506849316
C8501,0,1,2023-05-22T14:16:04.755Z,1,0,0,0,0,0,0.5075342465753425
C8502,1,0,2023-05-22T14:16:04.757Z,0,0,0,0,1,0,0.4013698630136986
C8503,0,0,2023-05-22T14:16:04.759Z,1,0,0,0,0,0,0.5773972602739725
C8504,1,0,2023-05-22T14:16:04.761Z,0,0,0,0,0,0,0.6417808219178083
C8505,1,1,2023-05-22T14:16:04.762Z,0,0,1,0,0,0,0.2698630136986302
C8506,0,1,2023-05-22T14:16:04.765Z,1,0,0,0,0,0,0.24315068493150682
C8507,0,1,2023-05-22T14:16:04.771Z,0,0,0,0,0,1,0.1808219178082191
C8508,0,0,2023-05-22T14:16:04.774Z,1,0,0,0,0,0,0.7808219178082192
C8509,0,0,2023-05-22T14:16:04.777Z,1,0,0,0,0,0,0.06849315068493145
C8510,0,1,2023-05-22T14:16:04.780Z,0,0,1,0,0,0,0.6356164383561644
C8511,1,0,2023-05-22T14:16:04.781Z,0,1,0,0,0,0,0.07191780821917804
C8512,1,1,2023-05-22T14:16:04.787Z,0,1,0,0,0,0,0.34041095890410955
C8513,1,1,2023-05-22T14:16:04.790Z,0,0,0,0,0,1,0.041780821917808186
C8514,1,0,2023-05-22T14:16:04.794Z,0,0,0,0,1,0,0.03013698630136985
C8515,0,0,2023-05-22T14:16:04.796Z,0,1,0,0,0,0,0.6972602739726028
C8516,1,1,2023-05-22T14:16:04.804Z,0,0,0,0,0,1,0.06301369863013695
C8517,1,1,2023-05-22T14:16:04.807Z,1,0,0,0,0,0,0.3780821917808219
C8518,1,0,2023-05-22T14:16:04.811Z,0,0,0,0,0,1,0.6335616438356164
C8519,1,1,2023-05-22T14:16:04.813Z,1,0,0,0,0,0,0.5835616438356164
C8520,0,1,2023-05-22T14:16:04.814Z,1,0,0,0,0,0,0.9273972602739726
C8521,0,1,2023-05-22T14:16:04.816Z,1,0,0,0,0,0,0.9424657534246574
C8522,0,1,2023-05-22T14:16:04.817Z,0,0,0,1,0,0,0.9842465753424658
C8523,0,0,2023-05-22T14:16:04.818Z,0,0,0,1,0,0,0.8006849315068494
C8524,0,1,2023-05-22T14:16:04.822Z,1,0,0,0,0,0,0.6993150684931506
C8525,1,0,2023-05-22T14:16:04.823Z,0,1,0,0,0,0,0.5061643835616438
C8526,0,0,2023-05-22T14:16:04.825Z,0,0,0,1,0,0,0.11232876712328765
C8527,0,1,2023-05-22T14:16:04.827Z,0,0,0,1,0,0,0.23150684931506849
C8528,0,1,2023-05-22T14:16:04.829Z,1,0,0,0,0,0,0.3280821917808219
C8529,0,0,2023-05-22T14:16:04.830Z,0,0,1,0,0,0,0.3486301369863014
C8530,0,0,2023-05-22T14:16:04.833Z,0,0,0,0,0,1,0.8616438356164384
C8531,0,0,2023-05-22T14:16:04.834Z,0,0,0,0,0,1,0.19657534246575348
C8532,1,0,2023-05-22T14:16:04.839Z,1,0,0,0,0,0,0.8232876712328767
C8533,1,1,2023-05-22T14:16:04.842Z,0,0,0,0,1,0,0.5410958904109588
C8534,1,1,2023-05-22T14:16:04.846Z,0,1,0,0,0,0,0.789041095890411
C8535,0,0,2023-05-22T14:16:04.849Z,0,0,0,0,0,1,0.8534246575342466
C8536,0,1,2023-05-22T14:16:04.851Z,0,0,0,0,0,1,0.15958904109589045
C8537,0,0,2023-05-22T14:16:04.852Z,0,0,0,1,0,0,0.09863013698630141
C8538,1,0,2023-05-22T14:16:04.854Z,0,0,0,0,1,0,0.7212328767123288
C8539,0,1,2023-05-22T14:16:04.856Z,0,0,0,0,1,0,0.09931506849315064
C8540,1,0,2023-05-22T14:16:04.857Z,0,0,1,0,0,0,0.763013698630137
C8541,1,1,2023-05-22T14:16:04.859Z,0,0,1,0,0,0,0.2102739726027396
C8542,0,1,2023-05-22T14:16:04.861Z,0,1,0,0,0,0,0.24726027397260264
C8543,1,1,2023-05-22T14:16:04.863Z,0,0,1,0,0,0,0.13972602739726026
C8544,1,0,2023-05-22T14:16:04.864Z,0,0,0,0,0,1,0.23972602739726034
C8545,1,0,2023-05-22T14:16:04.867Z,0,0,0,1,0,0,0.6568493150684931
C8546,0,0,2023-05-22T14:16:04.869Z,0,0,0,0,1,0,0.48972602739726034
C8547,1,0,2023-05-22T14:16:04.871Z,0,1,0,0,0,0,0.8815068493150684
C8548,1,1,2023-05-22T14:16:04.874Z,1,0,0,0,0,0,0.8602739726027397
C8549,0,0,2023-05-22T14:16:04.875Z,0,1,0,0,0,0,0.9376712328767123
C8550,0,1,2023-05-22T14:16:04.877Z,0,0,0,0,0,1,0.5089041095890412
C8551,1,0,2023-05-22T14:16:04.882Z,0,0,1,0,0,0,0.0602739726027397
C8552,1,1,2023-05-22T14:16:04.886Z,0,0,0,0,0,1,0.5280821917808218
C8553,1,0,2023-05-22T14:16:04.891Z,1,0,0,0,0,0,0.7308219178082191
C8554,0,1,2023-05-22T14:16:04.894Z,0,1,0,0,0,0,0.526027397260274
C8555,1,0,2023-05-22T14:16:04.897Z,0,0,0,0,0,1,0.3171232876712329
C8556,0,0,2023-05-22T14:16:04.898Z,1,0,0,0,0,0,0.20205479452054798
C8557,1,0,2023-05-22T14:16:04.904Z,0,0,0,0,1,0,0.7335616438356165
C8558,0,0,2023-05-22T14:16:04.912Z,0,0,0,0,0,1,0.8232876712328767
C8559,0,0,2023-05-22T14:16:04.914Z,0,0,0,0,1,0,0.34589041095890405
C8560,0,0,2023-05-22T14:16:04.919Z,1,0,0,0,0,0,0.010958904109588996
C8561,0,0,2023-05-22T14:16:04.920Z,0,1,0,0,0,0,0.23082191780821915
C8562,0,0,2023-05-22T14:16:04.922Z,0,0,0,0,1,0,0.6499999999999999
C8563,0,0,2023-05-22T14:16:04.924Z,1,0,0,0,0,0,0.47739726027397267
C8564,0,1,2023-05-22T14:16:04.925Z,0,1,0,0,0,0,0.40616438356164375
C8565,0,0,2023-05-22T14:16:04.927Z,0,0,0,0,0,1,0.30753424657534256
C8566,0,0,2023-05-22T14:16:04.928Z,0,0,0,0,0,1,0.5445205479452055
C8567,1,0,2023-05-22T14:16:04.932Z,0,0,0,1,0,0,0.9636986301369863
C8568,1,1,2023-05-22T14:16:04.933Z,0,0,0,1,0,0,0.7616438356164383
C8569,0,1,2023-05-22T14:16:04.935Z,0,1,0,0,0,0,0.5445205479452055
C8570,0,1,2023-05-22T14:16:04.936Z,0,0,0,0,1,0,0.4184931506849314
C8571,0,1,2023-05-22T14:16:04.938Z,0,0,0,0,0,1,0.6253424657534246
C8572,0,0,2023-05-22T14:16:04.939Z,0,0,1,0,0,0,0.489041095890411
C8573,1,0,2023-05-22T14:16:04.941Z,0,0,0,0,1,0,0.47739726027397267
C8574,1,1,2023-05-22T14:16:04.944Z,0,0,0,0,0,0,0.7595890410958903
C8575,1,0,2023-05-22T14:16:04.946Z,0,0,1,0,0,0,0.24041095890410968
C8576,0,1,2023-05-22T14:16:04.948Z,0,0,0,0,1,0,0.4184931506849314
C8577,0,0,2023-05-22T14:16:04.950Z,0,0,0,0,0,1,0.8376712328767124
C8578,1,0,2023-05-22T14:16:04.951Z,0,0,0,1,0,0,0.10547945205479448
C8579,1,1,2023-05-22T14:16:04.953Z,1,0,0,0,0,0,0.8753424657534246
C8580,1,1,2023-05-22T14:16:04.954Z,1,0,0,0,0,0,0.8808219178082193
C8581,1,0,2023-05-22T14:16:04.956Z,0,0,0,0,0,1,0.8061643835616439
C8582,0,0,2023-05-22T14:16:04.958Z,0,1,0,0,0,0,0.4815068493150685
C8583,1,0,2023-05-22T14:16:04.960Z,1,0,0,0,0,0,0.8890410958904109
C8584,0,1,2023-05-22T14:16:04.962Z,0,0,0,1,0,0,0.5205479452054795
C8585,1,1,2023-05-22T14:16:04.963Z,0,1,0,0,0,0,0.6472602739726028
C8586,0,1,2023-05-22T14:16:04.965Z,0,0,0,0,0,1,0.8808219178082193
C8587,1,0,2023-05-22T14:16:04.966Z,0,0,0,1,0,0,0.3582191780821917
C8588,0,0,2023-05-22T14:16:04.968Z,0,0,1,0,0,0,0.2554794520547945
C8589,1,1,2023-05-22T14:16:04.975Z,0,0,0,0,1,0,0.6609589041095891
C8590,0,0,2023-05-22T14:16:04.977Z,0,0,0,0,0,1,0.7013698630136986
C8591,1,0,2023-05-22T14:16:04.981Z,0,0,0,1,0,0,0.4198630136986301
C8592,0,0,2023-05-22T14:16:04.982Z,0,0,0,0,0,1,0.5671232876712329
C8593,1,1,2023-05-22T14:16:04.985Z,0,1,0,0,0,0,0.36232876712328776
C8594,0,0,2023-05-22T14:16:04.986Z,1,0,0,0,0,0,0.6013698630136985
C8595,1,0,2023-05-22T14:16:04.987Z,0,0,0,0,0,1,0.5726027397260274
C8596,1,0,2023-05-22T14:16:04.989Z,0,0,1,0,0,0,0.007534246575342407
C8597,0,0,2023-05-22T14:16:04.991Z,0,0,0,0,1,0,0.9013698630136986
C8598,0,1,2023-05-22T14:16:04.993Z,0,0,0,0,0,1,0.147945205479452
C8599,1,0,2023-05-22T14:16:04.994Z,1,0,0,0,0,0,0.7986301369863014
C8600,1,1,2023-05-22T14:16:04.996Z,0,0,0,1,0,0,0.7089041095890412
C8601,1,1,2023-05-22T14:16:04.998Z,0,1,0,0,0,0,0.4616438356164383
C8602,1,1,2023-05-22T14:16:04.999Z,0,0,0,1,0,0,0.19452054794520546
C8603,1,0,2023-05-22T14:16:05.005Z,0,0,0,0,0,1,0.5767123287671232
C8604,1,1,2023-05-22T14:16:05.006Z,1,0,0,0,0,0,0.39863013698630145
C8605,0,1,2023-05-22T14:16:05.008Z,0,0,0,0,0,1,0.4904109589041097
C8606,1,1,2023-05-22T14:16:05.010Z,0,0,0,1,0,0,0.022602739726027443
C8607,1,0,2023-05-22T14:16:05.012Z,0,0,0,0,0,1,0.4267123287671233
C8608,1,1,2023-05-22T14:16:05.013Z,0,0,0,1,0,0,0.4431506849315068
C8609,0,0,2023-05-22T14:16:05.016Z,0,0,1,0,0,0,0.08835616438356164
C8610,1,0,2023-05-22T14:16:05.018Z,0,0,0,1,0,0,0.6493150684931508
C8611,0,1,2023-05-22T14:16:05.019Z,0,0,0,0,1,0,0.6924657534246574
C8612,0,0,2023-05-22T14:16:05.021Z,0,0,0,0,0,1,0.8438356164383563
C8613,1,0,2023-05-22T14:16:05.023Z,0,0,0,0,1,0,0.13082191780821917
C8614,1,1,2023-05-22T14:16:05.024Z,0,1,0,0,0,0,0.07602739726027397
C8615,0,0,2023-05-22T14:16:05.026Z,0,0,0,0,0,1,0.8815068493150684
C8616,1,1,2023-05-22T14:16:05.027Z,0,0,0,0,0,1,0.786986301369863
C8617,0,0,2023-05-22T14:16:05.028Z,0,0,1,0,0,0,0.38972602739726026
C8618,0,0,2023-05-22T14:16:05.030Z,0,0,1,0,0,0,0.3465753424657534
C8619,1,0,2023-05-22T14:16:05.031Z,0,0,1,0,0,0,0.08835616438356164
C8620,1,0,2023-05-22T14:16:05.033Z,1,0,0,0,0,0,0.30958904109589036
C8621,1,1,2023-05-22T14:16:05.034Z,0,1,0,0,0,0,0.8972602739726028
C8622,0,1,2023-05-22T14:16:05.036Z,1,0,0,0,0,0,0.49726027397260264
C8623,0,1,2023-05-22T14:16:05.038Z,0,0,0,0,1,0,0.9602739726027398
C8624,1,1,2023-05-22T14:16:05.039Z,0,0,0,0,1,0,0.05547945205479454
C8625,1,1,2023-05-22T14:16:05.042Z,0,0,0,1,0,0,0.9452054794520548
C8626,1,0,2023-05-22T14:16:05.043Z,0,1,0,0,0,0,0.5739726027397261
C8627,1,1,2023-05-22T14:16:05.045Z,0,0,0,0,1,0,0.8917808219178083
C8628,0,0,2023-05-22T14:16:05.047Z,0,0,0,0,0,1,0.7465753424657535
C8629,1,0,2023-05-22T14:16:05.048Z,0,0,0,0,0,1,0.7136986301369863
C8630,0,0,2023-05-22T14:16:05.050Z,0,1,0,0,0,0,0.9458904109589041
C8631,1,1,2023-05-22T14:16:05.051Z,0,0,0,0,0,1,0.9986301369863013
C8632,0,1,2023-05-22T14:16:05.053Z,1,0,0,0,0,0,0.9054794520547944
C8633,0,0,2023-05-22T14:16:05.055Z,0,0,0,0,1,0,0.8575342465753424
C8634,0,1,2023-05-22T14:16:05.056Z,1,0,0,0,0,0,0.18013698630136976
C8635,1,0,2023-05-22T14:16:05.058Z,0,0,0,0,0,1,0.29657534246575334
C8636,1,1,2023-05-22T14:16:05.060Z,0,0,1,0,0,0,0.8678082191780823
C8637,1,0,2023-05-22T14:16:05.061Z,0,0,0,0,0,1,0.6417808219178083
C8638,0,0,2023-05-22T14:16:05.062Z,0,0,1,0,0,0,0.6897260273972603
C8639,0,1,2023-05-22T14:16:05.064Z,0,0,1,0,0,0,0.5705479452054794
C8640,1,0,2023-05-22T14:16:05.066Z,0,1,0,0,0,0,0.5465753424657533
C8641,0,0,2023-05-22T14:16:05.068Z,0,0,0,0,0,1,0.136986301369863
C8642,0,1,2023-05-22T14:16:05.070Z,1,0,0,0,0,0,0.09726027397260273
C8643,0,1,2023-05-22T14:16:05.072Z,0,0,0,1,0,0,0.03424657534246578
C8644,1,1,2023-05-22T14:16:05.074Z,0,0,0,0,0,1,0.34041095890410955
C8645,0,1,2023-05-22T14:16:05.076Z,0,1,0,0,0,0,0.17123287671232879
C8646,0,0,2023-05-22T14:16:05.078Z,0,1,0,0,0,0,0.09589041095890405
C8647,0,1,2023-05-22T14:16:05.079Z,0,0,0,0,0,0,0.6308219178082193
C8648,0,0,2023-05-22T14:16:05.081Z,1,0,0,0,0,0,0.963013698630137
C8649,0,0,2023-05-22T14:16:05.083Z,0,0,0,0,1,0,0.5760273972602741
C8650,1,0,2023-05-22T14:16:05.085Z,0,1,0,0,0,0,0.8808219178082193
C8651,1,1,2023-05-22T14:16:05.087Z,0,0,0,0,1,0,0.5417808219178082
C8652,1,0,2023-05-22T14:16:05.089Z,1,0,0,0,0,0,0.2534246575342465
C8653,0,1,2023-05-22T14:16:05.090Z,0,0,0,1,0,0,0.3938356164383561
C8654,1,0,2023-05-22T14:16:05.092Z,0,0,0,0,1,0,0.5431506849315069
C8655,0,0,2023-05-22T14:16:05.093Z,0,0,0,0,0,0,0.21849315068493147
C8656,0,0,2023-05-22T14:16:05.095Z,1,0,0,0,0,0,0.784931506849315
C8657,1,0,2023-05-22T14:16:05.097Z,1,0,0,0,0,0,0.007534246575342407
C8658,0,1,2023-05-22T14:16:05.099Z,0,0,0,0,0,1,0.7986301369863014
C8659,1,1,2023-05-22T14:16:05.100Z,0,0,0,0,1,0,0.6753424657534246
C8660,1,1,2023-05-22T14:16:05.103Z,1,0,0,0,0,0,0.08356164383561648
C8661,1,1,2023-05-22T14:16:05.105Z,0,0,1,0,0,0,0.6965753424657535
C8662,0,0,2023-05-22T14:16:05.107Z,0,0,1,0,0,0,0.8253424657534247
C8663,0,1,2023-05-22T14:16:05.108Z,1,0,0,0,0,0,0.3664383561643836
C8664,1,0,2023-05-22T14:16:05.109Z,0,0,0,0,0,1,0.9636986301369863
C8665,1,1,2023-05-22T14:16:05.112Z,0,0,0,0,0,0,0.8164383561643835
C8666,1,0,2023-05-22T14:16:05.114Z,0,0,0,0,0,1,0.17054794520547945
C8667,0,1,2023-05-22T14:16:05.115Z,0,1,0,0,0,0,0.2246575342465753
C8668,0,1,2023-05-22T14:16:05.117Z,0,0,0,1,0,0,0.4102739726027398
C8669,1,0,2023-05-22T14:16:05.119Z,0,1,0,0,0,0,0.545890410958904
C8670,0,1,2023-05-22T14:16:05.120Z,0,0,0,1,0,0,0.005479452054794498
C8671,0,0,2023-05-22T14:16:05.122Z,0,0,0,0,1,0,0.7924657534246575
C8672,0,0,2023-05-22T14:16:05.123Z,1,0,0,0,0,0,0.08493150684931505
C8673,1,0,2023-05-22T14:16:05.125Z,1,0,0,0,0,0,0.6308219178082193
C8674,1,1,2023-05-22T14:16:05.126Z,0,0,0,0,0,1,0.4924657534246575
C8675,1,0,2023-05-22T14:16:05.128Z,0,0,0,0,1,0,0.2664383561643835
C8676,1,0,2023-05-22T14:16:05.130Z,0,0,1,0,0,0,0.4691780821917808
C8677,0,1,2023-05-22T14:16:05.132Z,0,0,0,0,0,1,0.13287671232876708
C8678,1,1,2023-05-22T14:16:05.134Z,0,0,0,1,0,0,0.6684931506849314
C8679,1,0,2023-05-22T14:16:05.136Z,0,0,0,0,1,0,0.1294520547945205
C8680,0,1,2023-05-22T14:16:05.137Z,1,0,0,0,0,0,0.6178082191780823
C8681,0,1,2023-05-22T14:16:05.139Z,0,0,0,0,0,1,0.6205479452054794
C8682,1,1,2023-05-22T14:16:05.141Z,1,0,0,0,0,0,0.36438356164383556
C8683,0,0,2023-05-22T14:16:05.142Z,0,0,1,0,0,0,0.8513698630136985
C8684,0,0,2023-05-22T14:16:05.144Z,0,0,1,0,0,0,0.8356164383561644
C8685,1,1,2023-05-22T14:16:05.146Z,0,0,0,0,0,1,0.2993150684931507
C8686,0,1,2023-05-22T14:16:05.147Z,0,0,0,1,0,0,0.21301369863013697
C8687,0,1,2023-05-22T14:16:05.149Z,1,0,0,0,0,0,0.8746575342465754
C8688,0,1,2023-05-22T14:16:05.151Z,0,0,0,0,0,1,0.42260273972602747
C8689,0,1,2023-05-22T14:16:05.153Z,0,0,0,0,1,0,0.7746575342465754
C8690,0,1,2023-05-22T14:16:05.154Z,0,0,1,0,0,0,0.502054794520548
C8691,0,0,2023-05-22T14:16:05.156Z,0,0,0,0,1,0,0.4184931506849314
C8692,0,1,2023-05-22T14:16:05.158Z,0,1,0,0,0,0,0.8726027397260274
C8693,0,0,2023-05-22T14:16:05.159Z,1,0,0,0,0,0,0.55
C8694,1,1,2023-05-22T14:16:05.163Z,1,0,0,0,0,0,0.002054794520547909
C8695,0,0,2023-05-22T14:16:05.164Z,1,0,0,0,0,0,0.1315068493150685
C8696,0,1,2023-05-22T14:16:05.165Z,0,0,0,0,1,0,0.260958904109589
C8697,1,1,2023-05-22T14:16:05.167Z,0,0,0,0,0,1,0.10205479452054789
C8698,0,1,2023-05-22T14:16:05.169Z,0,0,0,0,1,0,0.11917808219178083
C8699,1,0,2023-05-22T14:16:05.171Z,0,0,0,0,0,1,0.5684931506849316
C8700,1,0,2023-05-22T14:16:05.173Z,0,0,0,0,1,0,0.07945205479452055
C8701,0,0,2023-05-22T14:16:05.174Z,0,0,0,1,0,0,0.2191780821917808
C8702,0,0,2023-05-22T14:16:05.177Z,1,0,0,0,0,0,0.45547945205479445
C8703,1,0,2023-05-22T14:16:05.178Z,0,0,0,0,0,1,0.35136986301369855
C8704,1,1,2023-05-22T14:16:05.180Z,0,0,0,0,0,1,0.8623287671232878
C8705,1,0,2023-05-22T14:16:05.181Z,0,0,0,0,1,0,0.23972602739726034
C8706,1,0,2023-05-22T14:16:05.183Z,1,0,0,0,0,0,0.9698630136986301
C8707,0,0,2023-05-22T14:16:05.185Z,0,0,0,0,0,1,0.10616438356164382
C8708,1,0,2023-05-22T14:16:05.187Z,0,0,0,1,0,0,0.09383561643835614
C8709,1,1,2023-05-22T14:16:05.189Z,1,0,0,0,0,0,0.4746575342465753
C8710,1,1,2023-05-22T14:16:05.191Z,1,0,0,0,0,0,0.9732876712328766
C8711,1,1,2023-05-22T14:16:05.193Z,0,0,0,0,1,0,0.9643835616438357
C8712,1,1,2023-05-22T14:16:05.195Z,0,1,0,0,0,0,0.6849315068493151
C8713,1,1,2023-05-22T14:16:05.197Z,0,0,1,0,0,0,0.6849315068493151
C8714,0,0,2023-05-22T14:16:05.199Z,0,0,0,0,0,1,0.2664383561643835
C8715,1,1,2023-05-22T14:16:05.200Z,0,0,1,0,0,0,0.3356164383561644
C8716,1,1,2023-05-22T14:16:05.202Z,0,0,0,0,1,0,0.03356164383561644
C8717,1,1,2023-05-22T14:16:05.204Z,0,0,0,0,1,0,0.19452054794520546
C8718,1,0,2023-05-22T14:16:05.205Z,0,0,0,0,0,1,0.3410958904109589
C8719,1,0,2023-05-22T14:16:05.207Z,0,1,0,0,0,0,0.7164383561643834
C8720,1,0,2023-05-22T14:16:05.208Z,0,0,0,0,1,0,0.5767123287671232
