customer_id,sex,is_married,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active,has_kids,event_time
C8112,1,1,0,0,0,0,0,1,0.0815068493150684,1,2023-05-22T22:07:50.148Z
C8113,1,1,1,0,0,0,0,0,0.810958904109589,1,2023-05-22T22:07:50.148Z
C8114,1,1,0,0,0,0,0,1,0.5726027397260274,0,2023-05-22T22:07:50.148Z
C8115,1,1,1,0,0,0,0,0,0.4020547945205479,1,2023-05-22T22:07:50.148Z
C8116,0,1,0,0,1,0,0,0,0.313013698630137,1,2023-05-22T22:07:50.148Z
C8117,0,1,1,0,0,0,0,0,0.4150684931506849,0,2023-05-22T22:07:50.148Z
C8118,1,1,0,0,0,0,0,1,0.7397260273972603,1,2023-05-22T22:07:50.148Z
C8119,1,0,0,0,0,0,1,0,0.0534246575342465,0,2023-05-22T22:07:50.148Z
C8120,0,1,0,0,0,0,0,1,0.5897260273972602,1,2023-05-22T22:07:50.148Z
C8121,0,0,0,0,0,0,0,1,0.7095890410958905,1,2023-05-22T22:07:50.148Z
C8122,0,1,0,0,1,0,0,0,0.558904109589041,0,2023-05-22T22:07:50.148Z
C8123,1,0,0,0,0,0,0,1,0.6589041095890411,1,2023-05-22T22:07:50.148Z
C8124,1,1,0,0,0,0,1,0,0.6575342465753424,0,2023-05-22T22:07:50.148Z
C8125,0,1,0,1,0,0,0,0,0.1541095890410959,0,2023-05-22T22:07:50.148Z
C8126,1,0,0,0,0,1,0,0,0.8739726027397261,0,2023-05-22T22:07:50.148Z
C8127,1,0,0,0,0,0,0,1,0.6369863013698631,0,2023-05-22T22:07:50.148Z
C8128,0,0,1,0,0,0,0,0,0.4068493150684931,0,2023-05-22T22:07:50.148Z
C8129,1,1,0,0,0,0,1,0,0.5979452054794521,1,2023-05-22T22:07:50.148Z
C8130,1,1,0,0,0,0,0,1,0.2198630136986301,1,2023-05-22T22:07:50.148Z
C8131,1,1,0,0,0,0,0,1,0.9513698630136986,0,2023-05-22T22:07:50.148Z
C8132,1,0,0,0,0,0,0,1,0.0150684931506849,1,2023-05-22T22:07:50.148Z
C8133,0,1,0,0,1,0,0,0,0.8472602739726027,0,2023-05-22T22:07:50.148Z
C8134,1,1,0,1,0,0,0,0,0.2767123287671233,0,2023-05-22T22:07:50.148Z
C8135,1,0,0,0,0,0,1,0,0.3938356164383561,0,2023-05-22T22:07:50.148Z
C8136,0,1,0,0,0,0,1,0,0.665068493150685,0,2023-05-22T22:07:50.148Z
C8137,1,0,0,1,0,0,0,0,0.5972602739726027,0,2023-05-22T22:07:50.148Z
C8138,0,1,0,0,0,1,0,0,0.295890410958904,0,2023-05-22T22:07:50.148Z
C8139,1,1,0,0,1,0,0,0,0.2965753424657533,1,2023-05-22T22:07:50.148Z
C8140,0,0,1,0,0,0,0,0,0.5773972602739725,0,2023-05-22T22:07:50.148Z
C8141,1,1,0,0,1,0,0,0,0.2356164383561643,1,2023-05-22T22:07:50.148Z
C8142,0,1,0,0,0,1,0,0,0.0993150684931506,1,2023-05-22T22:07:50.148Z
C8143,0,1,0,0,0,0,1,0,0.5335616438356163,1,2023-05-22T22:07:50.148Z
C8144,1,0,0,1,0,0,0,0,0.7465753424657535,0,2023-05-22T22:07:50.148Z
C8145,0,1,0,0,0,1,0,0,0.8082191780821917,0,2023-05-22T22:07:50.148Z
C8146,1,0,0,0,0,1,0,0,0.01986301369863,1,2023-05-22T22:07:50.148Z
C8147,1,1,0,0,1,0,0,0,0.0890410958904109,1,2023-05-22T22:07:50.148Z
C8148,0,1,0,0,0,0,0,1,0.0465753424657534,0,2023-05-22T22:07:50.148Z
C8149,0,0,0,0,1,0,0,0,0.9109589041095892,1,2023-05-22T22:07:50.148Z
C8150,1,0,0,0,0,1,0,0,0.2383561643835616,1,2023-05-22T22:07:50.148Z
C8151,0,0,0,0,0,0,0,1,0.3767123287671232,1,2023-05-22T22:07:50.148Z
C8152,0,1,0,0,0,0,0,1,0.8260273972602741,0,2023-05-22T22:07:50.148Z
C8153,1,0,0,1,0,0,0,0,0.6321917808219177,1,2023-05-22T22:07:50.148Z
C8154,1,1,0,0,0,0,0,1,0.226027397260274,1,2023-05-22T22:07:50.148Z
C8155,1,0,0,0,0,0,0,1,0.5315068493150685,1,2023-05-22T22:07:50.148Z
C8156,1,1,0,0,0,0,0,1,0.3,0,2023-05-22T22:07:50.148Z
C8157,0,1,0,0,0,0,1,0,0.4321917808219178,0,2023-05-22T22:07:50.148Z
C8158,0,1,0,0,0,0,0,1,0.1520547945205479,0,2023-05-22T22:07:50.148Z
C8159,1,0,1,0,0,0,0,0,0.0636986301369862,0,2023-05-22T22:07:50.148Z
C8160,1,1,0,0,1,0,0,0,0.2404109589041096,1,2023-05-22T22:07:50.148Z
C8161,1,1,0,0,1,0,0,0,0.4178082191780821,1,2023-05-22T22:07:50.148Z
C8162,0,0,0,0,0,0,0,1,0.1164383561643835,1,2023-05-22T22:07:50.148Z
C8163,0,0,1,0,0,0,0,0,0.3801369863013699,1,2023-05-22T22:07:50.148Z
C8164,0,1,0,0,0,0,1,0,0.1178082191780821,0,2023-05-22T22:07:50.148Z
C8165,0,0,0,0,1,0,0,0,0.6712328767123288,1,2023-05-22T22:07:50.148Z
C8166,1,1,0,1,0,0,0,0,0.6308219178082193,1,2023-05-22T22:07:50.148Z
C8167,0,1,0,0,0,0,0,1,0.0376712328767123,0,2023-05-22T22:07:50.148Z
C8168,1,0,1,0,0,0,0,0,0.7924657534246575,1,2023-05-22T22:07:50.148Z
C8169,0,1,0,0,0,0,0,1,0.5191780821917809,0,2023-05-22T22:07:50.148Z
C8170,1,1,0,0,0,0,1,0,0.9643835616438357,1,2023-05-22T22:07:50.148Z
C8171,1,0,1,0,0,0,0,0,0.6664383561643836,1,2023-05-22T22:07:50.148Z
C8172,1,0,1,0,0,0,0,0,0.2753424657534247,1,2023-05-22T22:07:50.148Z
C8173,1,0,0,1,0,0,0,0,0.7595890410958903,0,2023-05-22T22:07:50.149Z
C8174,1,1,1,0,0,0,0,0,0.2438356164383561,1,2023-05-22T22:07:50.149Z
C8175,0,0,0,0,0,0,1,0,0.5184931506849315,1,2023-05-22T22:07:50.149Z
C8176,0,1,0,0,0,0,0,1,0.6760273972602739,1,2023-05-22T22:07:50.149Z
C8177,1,0,0,0,1,0,0,0,0.358904109589041,0,2023-05-22T22:07:50.149Z
C8178,1,1,0,0,0,0,0,1,0.9623287671232876,0,2023-05-22T22:07:50.149Z
C8179,0,1,1,0,0,0,0,0,0.4404109589041096,1,2023-05-22T22:07:50.149Z
C8180,1,0,0,0,0,0,0,1,0.0835616438356164,1,2023-05-22T22:07:50.149Z
C8181,1,1,0,0,0,0,0,1,0.7458904109589042,1,2023-05-22T22:07:50.149Z
C8182,1,0,1,0,0,0,0,0,0.9671232876712328,0,2023-05-22T22:07:50.149Z
C8183,1,0,0,0,0,0,0,1,0.3541095890410959,0,2023-05-22T22:07:50.149Z
C8184,0,0,0,0,0,0,1,0,0.297945205479452,0,2023-05-22T22:07:50.149Z
C8185,0,1,0,1,0,0,0,0,0.1061643835616438,1,2023-05-22T22:07:50.149Z
C8186,1,0,0,0,1,0,0,0,0.6246575342465754,0,2023-05-22T22:07:50.149Z
C8187,0,1,0,0,0,1,0,0,0.5801369863013699,1,2023-05-22T22:07:50.149Z
C8188,0,1,0,1,0,0,0,0,0.1595890410958904,0,2023-05-22T22:07:50.149Z
C8189,0,1,0,1,0,0,0,0,0.6979452054794522,1,2023-05-22T22:07:50.149Z
C8190,0,0,1,0,0,0,0,0,0.4609589041095889,1,2023-05-22T22:07:50.149Z
C8191,0,1,1,0,0,0,0,0,0.0136986301369862,1,2023-05-22T22:07:50.149Z
C8192,1,1,0,0,0,0,0,1,0.2061643835616438,0,2023-05-22T22:07:50.149Z
C8193,0,0,1,0,0,0,0,0,0.4808219178082191,0,2023-05-22T22:07:50.149Z
C8194,1,0,0,0,1,0,0,0,0.4534246575342466,1,2023-05-22T22:07:50.149Z
C8195,1,0,0,0,0,0,1,0,0.4897260273972603,0,2023-05-22T22:07:50.149Z
C8196,1,0,0,0,0,0,1,0,0.1301369863013698,1,2023-05-22T22:07:50.149Z
C8197,0,1,1,0,0,0,0,0,0.0568493150684931,0,2023-05-22T22:07:50.149Z
C8198,0,1,0,1,0,0,0,0,0.8273972602739725,1,2023-05-22T22:07:50.149Z
C8199,1,0,0,1,0,0,0,0,0.8945205479452054,0,2023-05-22T22:07:50.149Z
C8200,1,0,0,0,0,1,0,0,0.9726027397260272,0,2023-05-22T22:07:50.149Z
C8201,0,1,0,0,0,0,0,1,0.2246575342465753,1,2023-05-22T22:07:50.149Z
C8202,1,0,0,1,0,0,0,0,0.1856164383561644,0,2023-05-22T22:07:50.149Z
C8203,0,0,0,0,0,0,1,0,0.8157534246575342,0,2023-05-22T22:07:50.149Z
C8204,1,1,0,0,0,0,0,1,0.4041095890410959,0,2023-05-22T22:07:50.149Z
C8205,0,0,0,0,0,0,0,1,0.1931506849315067,1,2023-05-22T22:07:50.149Z
C8206,0,1,0,0,0,0,0,1,0.2945205479452055,1,2023-05-22T22:07:50.149Z
C8207,0,1,0,0,0,0,0,0,0.036986301369863,1,2023-05-22T22:07:50.149Z
C8208,1,0,1,0,0,0,0,0,0.3691780821917807,0,2023-05-22T22:07:50.149Z
C8209,1,1,0,0,0,0,0,1,0.3664383561643836,0,2023-05-22T22:07:50.149Z
C8210,0,0,1,0,0,0,0,0,0.9691780821917808,1,2023-05-22T22:07:50.149Z
C8211,1,1,0,0,0,0,0,1,0.9876712328767124,1,2023-05-22T22:07:50.149Z
C8212,1,1,0,0,0,0,1,0,0.5671232876712329,1,2023-05-22T22:07:50.149Z
C8213,1,1,0,0,0,0,1,0,0.7904109589041095,1,2023-05-22T22:07:50.149Z
C8214,1,0,1,0,0,0,0,0,0.7780821917808218,1,2023-05-22T22:07:50.149Z
C8215,0,0,0,0,0,0,0,1,0.6664383561643836,0,2023-05-22T22:07:50.149Z
C8216,0,0,0,0,0,0,1,0,0.4554794520547944,0,2023-05-22T22:07:50.149Z
C8217,0,0,1,0,0,0,0,0,0.926027397260274,0,2023-05-22T22:07:50.149Z
C8218,1,0,1,0,0,0,0,0,0.6047945205479452,0,2023-05-22T22:07:50.149Z
C8219,1,1,0,0,0,0,0,1,0.1746575342465752,1,2023-05-22T22:07:50.149Z
C8220,1,0,0,0,0,0,0,1,0.3006849315068494,1,2023-05-22T22:07:50.149Z
C8221,1,0,0,0,0,1,0,0,0.1143835616438355,0,2023-05-22T22:07:50.149Z
C8222,0,1,0,1,0,0,0,0,0.1993150684931506,0,2023-05-22T22:07:50.149Z
C8223,1,1,0,0,0,0,0,1,0.2438356164383561,0,2023-05-22T22:07:50.149Z
C8224,1,1,0,0,0,0,0,1,0.084931506849315,0,2023-05-22T22:07:50.149Z
C8225,0,0,0,0,0,1,0,0,0.0691780821917807,1,2023-05-22T22:07:50.149Z
C8226,1,0,0,0,1,0,0,0,0.6739726027397259,1,2023-05-22T22:07:50.149Z
C8227,1,1,0,0,0,0,0,1,0.4698630136986301,0,2023-05-22T22:07:50.149Z
C8228,0,1,0,0,0,0,0,1,0.6869863013698629,0,2023-05-22T22:07:50.149Z
C8229,0,0,0,0,0,0,0,1,0.6458904109589041,1,2023-05-22T22:07:50.149Z
C8230,1,0,0,0,0,0,0,1,0.0684931506849314,0,2023-05-22T22:07:50.149Z
C8231,1,1,0,0,1,0,0,0,0.2856164383561643,1,2023-05-22T22:07:50.149Z
C8232,1,1,0,1,0,0,0,0,0.9938356164383562,1,2023-05-22T22:07:50.149Z
C8233,1,0,0,0,0,0,0,1,0.7232876712328766,1,2023-05-22T22:07:50.149Z
C8234,1,1,1,0,0,0,0,0,0.6808219178082191,1,2023-05-22T22:07:50.149Z
C8235,0,0,0,0,1,0,0,0,0.4287671232876713,1,2023-05-22T22:07:50.149Z
C8236,1,0,0,0,0,0,1,0,0.9842465753424658,0,2023-05-22T22:07:50.149Z
C8237,1,0,1,0,0,0,0,0,0.3910958904109589,1,2023-05-22T22:07:50.149Z
C8238,0,0,0,1,0,0,0,0,0.1657534246575343,1,2023-05-22T22:07:50.149Z
C8239,1,1,1,0,0,0,0,0,0.1801369863013697,1,2023-05-22T22:07:50.149Z
C8240,1,1,0,0,0,1,0,0,0.9938356164383562,1,2023-05-22T22:07:50.149Z
C8241,1,0,0,0,0,0,0,1,0.6808219178082191,0,2023-05-22T22:07:50.149Z
C8242,1,1,0,0,0,0,1,0,0.5986301369863014,1,2023-05-22T22:07:50.149Z
C8243,1,1,0,0,1,0,0,0,0.6390410958904109,1,2023-05-22T22:07:50.149Z
C8244,1,0,0,0,0,0,0,1,0.3965753424657534,0,2023-05-22T22:07:50.149Z
C8245,1,1,1,0,0,0,0,0,0.347945205479452,1,2023-05-22T22:07:50.149Z
C8246,0,0,1,0,0,0,0,0,0.665068493150685,0,2023-05-22T22:07:50.149Z
C8247,1,1,0,0,0,1,0,0,0.5308219178082192,1,2023-05-22T22:07:50.149Z
C8248,1,1,1,0,0,0,0,0,0.5993150684931507,1,2023-05-22T22:07:50.149Z
C8249,1,1,0,0,0,0,0,1,0.978082191780822,1,2023-05-22T22:07:50.149Z
C8250,1,0,0,0,0,0,1,0,0.728082191780822,1,2023-05-22T22:07:50.149Z
C8251,1,1,1,0,0,0,0,0,0.9061643835616436,0,2023-05-22T22:07:50.149Z
C8252,1,1,0,1,0,0,0,0,0.1712328767123287,0,2023-05-22T22:07:50.149Z
C8253,1,1,0,0,0,1,0,0,0.3047945205479452,0,2023-05-22T22:07:50.149Z
C8254,1,0,0,0,1,0,0,0,0.0136986301369862,1,2023-05-22T22:07:50.149Z
C8255,1,0,0,0,0,0,1,0,0.9486301369863012,1,2023-05-22T22:07:50.149Z
C8256,0,0,1,0,0,0,0,0,0.9828767123287672,1,2023-05-22T22:07:50.149Z
C8257,0,1,0,0,0,0,1,0,0.6958904109589041,0,2023-05-22T22:07:50.149Z
C8258,0,0,0,0,0,1,0,0,0.008904109589041,1,2023-05-22T22:07:50.149Z
C8259,0,1,0,0,0,0,1,0,0.808904109589041,1,2023-05-22T22:07:50.149Z
C8260,1,0,1,0,0,0,0,0,0.4226027397260274,0,2023-05-22T22:07:50.149Z
C8261,0,0,1,0,0,0,0,0,0.0986301369863014,1,2023-05-22T22:07:50.149Z
C8262,0,1,0,0,0,0,0,1,0.3452054794520547,0,2023-05-22T22:07:50.149Z
C8263,1,0,0,0,0,0,1,0,0.4075342465753424,0,2023-05-22T22:07:50.149Z
C8264,0,0,1,0,0,0,0,0,0.3506849315068492,0,2023-05-22T22:07:50.149Z
C8265,1,1,0,0,0,0,1,0,0.5356164383561643,1,2023-05-22T22:07:50.149Z
C8266,0,0,0,0,1,0,0,0,0.5760273972602741,0,2023-05-22T22:07:50.149Z
C8267,1,0,0,0,1,0,0,0,0.4958904109589042,1,2023-05-22T22:07:50.149Z
C8268,0,0,0,0,0,0,0,1,0.7335616438356165,1,2023-05-22T22:07:50.149Z
C8269,1,1,1,0,0,0,0,0,0.8541095890410959,1,2023-05-22T22:07:50.149Z
C8270,0,1,0,0,1,0,0,0,0.7123287671232876,1,2023-05-22T22:07:50.149Z
C8271,0,1,0,0,0,1,0,0,0.3041095890410958,0,2023-05-22T22:07:50.149Z
C8272,1,0,0,0,0,1,0,0,0.008904109589041,0,2023-05-22T22:07:50.149Z
C8273,1,1,0,0,0,0,1,0,0.4924657534246575,1,2023-05-22T22:07:50.149Z
C8274,0,0,0,0,0,0,1,0,0.7253424657534246,1,2023-05-22T22:07:50.149Z
C8275,0,1,0,0,0,0,0,1,0.4678082191780821,0,2023-05-22T22:07:50.149Z
C8276,1,0,0,0,0,0,0,1,0.4445205479452054,0,2023-05-22T22:07:50.149Z
C8277,1,1,0,1,0,0,0,0,0.8020547945205478,0,2023-05-22T22:07:50.149Z
C8278,1,0,0,0,0,1,0,0,0.1856164383561644,0,2023-05-22T22:07:50.149Z
C8279,1,1,0,0,0,0,0,1,0.5712328767123287,0,2023-05-22T22:07:50.149Z
C8280,0,1,1,0,0,0,0,0,0.6404109589041096,1,2023-05-22T22:07:50.149Z
C8281,0,0,0,0,0,0,0,1,0.7342465753424658,0,2023-05-22T22:07:50.149Z
C8282,0,1,0,0,0,0,0,1,0.3835616438356164,1,2023-05-22T22:07:50.149Z
C8283,0,1,0,0,0,1,0,0,0.2986301369863013,1,2023-05-22T22:07:50.149Z
C8284,1,0,0,0,0,0,0,1,0.095890410958904,1,2023-05-22T22:07:50.149Z
C8285,1,1,0,0,0,0,1,0,0.8047945205479452,1,2023-05-22T22:07:50.149Z
C8286,1,0,0,0,0,0,1,0,0.654109589041096,1,2023-05-22T22:07:50.149Z
C8287,1,1,0,0,0,1,0,0,0.3876712328767122,1,2023-05-22T22:07:50.149Z
C8288,1,1,1,0,0,0,0,0,0.7273972602739727,0,2023-05-22T22:07:50.149Z
C8289,1,1,0,0,0,0,1,0,0.3821917808219177,1,2023-05-22T22:07:50.149Z
C8290,0,0,0,0,0,0,0,1,0.1301369863013698,0,2023-05-22T22:07:50.149Z
C8291,0,1,0,0,1,0,0,0,0.1726027397260274,0,2023-05-22T22:07:50.149Z
C8292,1,0,0,0,0,0,0,1,0.0,1,2023-05-22T22:07:50.149Z
C8293,0,1,0,0,0,0,0,1,0.7726027397260273,0,2023-05-22T22:07:50.149Z
C8294,0,0,0,0,0,0,0,1,0.6143835616438356,0,2023-05-22T22:07:50.149Z
C8295,0,1,0,0,0,0,0,1,0.2013698630136986,0,2023-05-22T22:07:50.149Z
C8296,0,1,1,0,0,0,0,0,0.308904109589041,1,2023-05-22T22:07:50.149Z
C8297,0,1,1,0,0,0,0,0,0.0315068493150685,1,2023-05-22T22:07:50.149Z
C8298,0,0,0,0,0,0,1,0,0.0287671232876711,1,2023-05-22T22:07:50.149Z
C8299,0,0,0,0,0,0,0,1,0.8589041095890411,1,2023-05-22T22:07:50.149Z
C8300,0,0,1,0,0,0,0,0,0.665068493150685,1,2023-05-22T22:07:50.149Z
C8301,1,1,0,0,0,0,0,1,0.795890410958904,1,2023-05-22T22:07:50.149Z
C8302,0,0,0,0,0,0,0,1,0.1787671232876713,0,2023-05-22T22:07:50.149Z
C8303,1,0,0,0,0,0,1,0,0.797945205479452,0,2023-05-22T22:07:50.149Z
C8304,1,1,0,1,0,0,0,0,0.9719178082191782,1,2023-05-22T22:07:50.149Z
C8305,0,1,0,0,0,0,0,1,0.8410958904109589,1,2023-05-22T22:07:50.149Z
C8306,1,1,0,0,0,0,0,1,0.7417808219178081,1,2023-05-22T22:07:50.149Z
C8307,0,0,0,0,0,0,1,0,0.3890410958904109,0,2023-05-22T22:07:50.149Z
C8308,0,1,0,0,0,0,0,1,0.7164383561643834,0,2023-05-22T22:07:50.149Z
C8309,0,0,0,1,0,0,0,0,0.3979452054794521,0,2023-05-22T22:07:50.149Z
C8310,1,0,0,0,0,1,0,0,0.6986301369863013,0,2023-05-22T22:07:50.149Z
C8311,1,1,0,1,0,0,0,0,0.1123287671232876,1,2023-05-22T22:07:50.149Z
C8312,0,1,0,0,0,0,0,1,0.271917808219178,0,2023-05-22T22:07:50.149Z
C8313,1,0,0,0,0,0,0,1,0.2417808219178081,0,2023-05-22T22:07:50.149Z
C8314,0,1,0,0,0,0,1,0,0.8767123287671232,1,2023-05-22T22:07:50.149Z
C8315,0,0,0,0,1,0,0,0,0.8821917808219177,0,2023-05-22T22:07:50.149Z
C8316,0,1,1,0,0,0,0,0,0.358904109589041,1,2023-05-22T22:07:50.149Z
C8317,1,1,0,1,0,0,0,0,0.5684931506849316,1,2023-05-22T22:07:50.149Z
C8318,1,1,1,0,0,0,0,0,0.997945205479452,0,2023-05-22T22:07:50.149Z
C8319,1,0,0,0,0,0,1,0,0.6623287671232876,0,2023-05-22T22:07:50.149Z
C8320,0,1,0,0,0,0,0,1,0.8856164383561644,0,2023-05-22T22:07:50.149Z
C8321,0,1,0,1,0,0,0,0,0.3773972602739726,1,2023-05-22T22:07:50.149Z
C8322,1,1,0,0,1,0,0,0,0.5924657534246576,0,2023-05-22T22:07:50.149Z
C8323,1,0,1,0,0,0,0,0,0.513013698630137,0,2023-05-22T22:07:50.150Z
C8324,0,1,0,0,0,1,0,0,0.5575342465753426,1,2023-05-22T22:07:50.150Z
C8325,0,0,0,0,0,0,0,1,0.4342465753424658,0,2023-05-22T22:07:50.150Z
C8326,1,0,0,0,0,0,1,0,0.286986301369863,1,2023-05-22T22:07:50.150Z
C8327,0,0,0,0,0,1,0,0,0.6972602739726028,0,2023-05-22T22:07:50.150Z
C8328,0,0,0,1,0,0,0,0,0.308904109589041,0,2023-05-22T22:07:50.150Z
C8329,0,0,0,0,0,0,0,1,0.9054794520547944,1,2023-05-22T22:07:50.150Z
C8330,0,0,0,0,0,1,0,0,0.1897260273972603,0,2023-05-22T22:07:50.150Z
C8331,0,0,1,0,0,0,0,0,0.6924657534246574,0,2023-05-22T22:07:50.150Z
C8332,1,0,0,1,0,0,0,0,0.7219178082191782,0,2023-05-22T22:07:50.150Z
C8333,1,0,0,0,0,0,0,1,0.8013698630136987,0,2023-05-22T22:07:50.150Z
C8334,1,1,1,0,0,0,0,0,0.1650684931506849,0,2023-05-22T22:07:50.150Z
C8335,0,0,0,0,1,0,0,0,0.8684931506849316,1,2023-05-22T22:07:50.150Z
C8336,0,0,0,0,0,0,0,1,0.786986301369863,1,2023-05-22T22:07:50.150Z
C8337,1,1,0,0,1,0,0,0,0.7219178082191782,0,2023-05-22T22:07:50.150Z
C8338,0,0,0,0,0,0,0,1,0.2424657534246574,1,2023-05-22T22:07:50.150Z
C8339,1,1,0,0,0,1,0,0,0.0431506849315068,0,2023-05-22T22:07:50.150Z
C8340,1,0,0,0,0,1,0,0,0.5904109589041096,0,2023-05-22T22:07:50.150Z
C8341,0,0,0,1,0,0,0,0,0.5082191780821919,0,2023-05-22T22:07:50.150Z
C8342,1,1,0,0,0,0,1,0,0.8554794520547946,1,2023-05-22T22:07:50.150Z
C8343,1,1,0,0,0,1,0,0,0.1020547945205478,0,2023-05-22T22:07:50.150Z
C8344,0,0,0,0,0,0,0,1,0.226027397260274,1,2023-05-22T22:07:50.150Z
C8345,1,0,1,0,0,0,0,0,0.8739726027397261,0,2023-05-22T22:07:50.150Z
C8346,1,0,0,0,0,1,0,0,0.9047945205479452,1,2023-05-22T22:07:50.150Z
C8347,1,1,0,0,0,0,0,1,0.0376712328767123,0,2023-05-22T22:07:50.150Z
C8348,0,1,0,0,0,1,0,0,0.7582191780821919,1,2023-05-22T22:07:50.150Z
C8349,1,0,0,0,0,0,1,0,0.0835616438356164,0,2023-05-22T22:07:50.150Z
C8350,0,1,0,0,0,0,0,0,0.5787671232876712,0,2023-05-22T22:07:50.150Z
C8351,1,0,0,0,0,0,1,0,0.260958904109589,1,2023-05-22T22:07:50.150Z
C8352,0,1,0,0,0,1,0,0,0.4034246575342466,0,2023-05-22T22:07:50.150Z
C8353,0,1,0,0,0,1,0,0,0.4883561643835616,0,2023-05-22T22:07:50.150Z
C8354,1,1,0,0,0,1,0,0,0.2993150684931507,1,2023-05-22T22:07:50.150Z
C8355,0,1,0,0,0,0,0,1,0.5705479452054794,0,2023-05-22T22:07:50.150Z
C8356,0,0,0,1,0,0,0,0,0.5034246575342465,1,2023-05-22T22:07:50.150Z
C8357,1,0,0,1,0,0,0,0,0.0828767123287671,0,2023-05-22T22:07:50.150Z
C8358,0,0,0,0,0,0,0,1,0.3952054794520547,1,2023-05-22T22:07:50.150Z
C8359,1,0,0,0,0,0,0,1,0.1623287671232876,1,2023-05-22T22:07:50.150Z
C8360,1,1,0,0,0,1,0,0,0.9684931506849316,1,2023-05-22T22:07:50.150Z
C8361,0,0,0,0,0,0,1,0,0.5123287671232877,1,2023-05-22T22:07:50.150Z
C8362,0,1,0,0,0,0,0,1,0.3191780821917809,1,2023-05-22T22:07:50.150Z
C8363,1,0,0,0,0,1,0,0,0.7486301369863013,1,2023-05-22T22:07:50.150Z
C8364,0,1,1,0,0,0,0,0,0.0020547945205479,0,2023-05-22T22:07:50.150Z
C8365,0,1,0,1,0,0,0,0,0.9842465753424658,1,2023-05-22T22:07:50.150Z
C8366,1,0,0,1,0,0,0,0,0.6335616438356164,0,2023-05-22T22:07:50.150Z
C8367,1,1,1,0,0,0,0,0,0.2061643835616438,1,2023-05-22T22:07:50.150Z
C8368,0,1,0,0,0,0,1,0,0.8500000000000001,0,2023-05-22T22:07:50.150Z
C8369,1,1,0,0,0,0,0,1,0.0013698630136985,1,2023-05-22T22:07:50.150Z
C8370,1,1,0,1,0,0,0,0,0.1335616438356164,1,2023-05-22T22:07:50.150Z
C8371,0,0,0,0,0,1,0,0,0.0020547945205479,1,2023-05-22T22:07:50.150Z
C8372,0,0,0,0,0,1,0,0,0.7123287671232876,0,2023-05-22T22:07:50.150Z
C8373,1,1,1,0,0,0,0,0,0.295890410958904,1,2023-05-22T22:07:50.150Z
C8374,0,1,0,0,0,0,1,0,0.334931506849315,1,2023-05-22T22:07:50.150Z
C8375,1,0,0,1,0,0,0,0,0.6623287671232876,1,2023-05-22T22:07:50.150Z
C8376,1,0,0,0,0,0,0,1,0.3671232876712329,1,2023-05-22T22:07:50.150Z
C8377,0,1,1,0,0,0,0,0,0.5842465753424657,0,2023-05-22T22:07:50.150Z
C8378,1,1,1,0,0,0,0,0,0.4273972602739726,1,2023-05-22T22:07:50.150Z
C8379,0,0,0,0,0,1,0,0,0.821917808219178,1,2023-05-22T22:07:50.150Z
C8380,1,1,0,1,0,0,0,0,0.2410958904109588,0,2023-05-22T22:07:50.150Z
C8381,0,0,0,0,0,1,0,0,0.8404109589041096,1,2023-05-22T22:07:50.150Z
C8382,1,1,0,0,0,0,0,1,0.6465753424657534,0,2023-05-22T22:07:50.150Z
C8383,1,0,0,0,0,1,0,0,0.6965753424657535,1,2023-05-22T22:07:50.150Z
C8384,1,1,0,0,0,1,0,0,0.5212328767123289,1,2023-05-22T22:07:50.150Z
C8385,1,0,0,0,0,0,1,0,0.7438356164383562,1,2023-05-22T22:07:50.150Z
C8386,0,0,0,1,0,0,0,0,0.3835616438356164,1,2023-05-22T22:07:50.150Z
C8387,0,0,0,1,0,0,0,0,0.2054794520547944,0,2023-05-22T22:07:50.150Z
C8388,0,1,0,0,0,0,0,0,0.8780821917808219,0,2023-05-22T22:07:50.150Z
C8389,0,0,1,0,0,0,0,0,0.8047945205479452,0,2023-05-22T22:07:50.150Z
C8390,1,0,0,0,0,1,0,0,0.3979452054794521,0,2023-05-22T22:07:50.150Z
C8391,1,1,0,0,0,1,0,0,0.7931506849315069,1,2023-05-22T22:07:50.150Z
C8392,1,1,0,1,0,0,0,0,0.3582191780821917,0,2023-05-22T22:07:50.150Z
C8393,1,0,0,0,0,0,0,1,0.1787671232876713,0,2023-05-22T22:07:50.150Z
C8394,0,0,0,0,0,1,0,0,0.8780821917808219,0,2023-05-22T22:07:50.150Z
C8395,1,1,0,0,0,0,0,1,0.8602739726027397,0,2023-05-22T22:07:50.150Z
C8396,1,0,0,1,0,0,0,0,0.0520547945205479,1,2023-05-22T22:07:50.150Z
C8397,0,1,0,0,0,0,0,1,0.2013698630136986,0,2023-05-22T22:07:50.150Z
C8398,1,1,0,0,0,0,0,1,0.8013698630136987,0,2023-05-22T22:07:50.150Z
C8399,0,0,1,0,0,0,0,0,0.0910958904109588,1,2023-05-22T22:07:50.150Z
C8400,1,1,0,0,0,0,0,1,0.1438356164383561,1,2023-05-22T22:07:50.150Z
C8401,0,0,1,0,0,0,0,0,0.976027397260274,1,2023-05-22T22:07:50.150Z
C8402,1,0,0,0,1,0,0,0,0.9095890410958904,0,2023-05-22T22:07:50.150Z
